:START_ID(Question),:END_ID(Disease),:TYPE
Q00110,D08843,QUESTION_HAS_DISEASE
Q00111,D16615,QUESTION_HAS_DISEASE
Q00111,D13251,QUESTION_HAS_DISEASE
Q00111,D15081,QUESTION_HAS_DISEASE
Q00111,D05070,QUESTION_HAS_DISEASE
Q00111,D07274,QUESTION_HAS_DISEASE
Q00112,D05070,QUESTION_HAS_DISEASE
Q00112,D13251,QUESTION_HAS_DISEASE
Q00113,D14622,QUESTION_HAS_DISEASE
Q00113,D06295,QUESTION_HAS_DISEASE
Q00113,D09121,QUESTION_HAS_DISEASE
Q00113,D15525,QUESTION_HAS_DISEASE
Q00113,D05070,QUESTION_HAS_DISEASE
Q00114,D15969,QUESTION_HAS_DISEASE
Q00114,D01683,QUESTION_HAS_DISEASE
Q00114,D05112,QUESTION_HAS_DISEASE
Q00114,D05070,QUESTION_HAS_DISEASE
Q00114,D01654,QUESTION_HAS_DISEASE
Q00114,D15961,QUESTION_HAS_DISEASE
Q00115,D07274,QUESTION_HAS_DISEASE
Q00115,D15081,QUESTION_HAS_DISEASE
Q00115,D05070,QUESTION_HAS_DISEASE
Q00116,D13100,QUESTION_HAS_DISEASE
Q00116,D13251,QUESTION_HAS_DISEASE
Q00116,D05070,QUESTION_HAS_DISEASE
Q00116,D06813,QUESTION_HAS_DISEASE
Q00116,D03397,QUESTION_HAS_DISEASE
Q00116,D12650,QUESTION_HAS_DISEASE
Q00117,D16615,QUESTION_HAS_DISEASE
Q00117,D05070,QUESTION_HAS_DISEASE
Q00118,D15969,QUESTION_HAS_DISEASE
Q00118,D05070,QUESTION_HAS_DISEASE
Q00119,D04861,QUESTION_HAS_DISEASE
Q00119,D15081,QUESTION_HAS_DISEASE
Q00119,D07274,QUESTION_HAS_DISEASE
Q00119,D05070,QUESTION_HAS_DISEASE
Q00119,D09314,QUESTION_HAS_DISEASE
Q00120,D13052,QUESTION_HAS_DISEASE
Q00120,D05070,QUESTION_HAS_DISEASE
Q00121,D10948,QUESTION_HAS_DISEASE
Q00121,D05070,QUESTION_HAS_DISEASE
Q00122,D06313,QUESTION_HAS_DISEASE
Q00122,D05070,QUESTION_HAS_DISEASE
Q00123,D13746,QUESTION_HAS_DISEASE
Q00123,D05209,QUESTION_HAS_DISEASE
Q00123,D05982,QUESTION_HAS_DISEASE
Q00123,D09321,QUESTION_HAS_DISEASE
Q00125,D05070,QUESTION_HAS_DISEASE
Q00128,D06355,QUESTION_HAS_DISEASE
Q00131,D08490,QUESTION_HAS_DISEASE
Q00136,D15460,QUESTION_HAS_DISEASE
Q00137,D07829,QUESTION_HAS_DISEASE
Q00138,D01358,QUESTION_HAS_DISEASE
Q00138,D12258,QUESTION_HAS_DISEASE
Q00139,D03747,QUESTION_HAS_DISEASE
Q00139,D02701,QUESTION_HAS_DISEASE
Q00139,D15081,QUESTION_HAS_DISEASE
Q00139,D12258,QUESTION_HAS_DISEASE
Q00139,D13698,QUESTION_HAS_DISEASE
Q00139,D06525,QUESTION_HAS_DISEASE
Q00139,D15191,QUESTION_HAS_DISEASE
Q00139,D15445,QUESTION_HAS_DISEASE
Q00139,D06379,QUESTION_HAS_DISEASE
Q00139,D08719,QUESTION_HAS_DISEASE
Q00139,D08808,QUESTION_HAS_DISEASE
Q00139,D08725,QUESTION_HAS_DISEASE
Q00141,D12258,QUESTION_HAS_DISEASE
Q00141,D09365,QUESTION_HAS_DISEASE
Q00141,D01358,QUESTION_HAS_DISEASE
Q00141,D05209,QUESTION_HAS_DISEASE
Q00142,D12258,QUESTION_HAS_DISEASE
Q00142,D16615,QUESTION_HAS_DISEASE
Q00143,D01358,QUESTION_HAS_DISEASE
Q00144,D12258,QUESTION_HAS_DISEASE
Q00145,D02701,QUESTION_HAS_DISEASE
Q00145,D15081,QUESTION_HAS_DISEASE
Q00145,D12258,QUESTION_HAS_DISEASE
Q00145,D06525,QUESTION_HAS_DISEASE
Q00145,D08719,QUESTION_HAS_DISEASE
Q00145,D08808,QUESTION_HAS_DISEASE
Q00146,D08719,QUESTION_HAS_DISEASE
Q00148,D00917,QUESTION_HAS_DISEASE
Q00148,D00045,QUESTION_HAS_DISEASE
Q00148,D01358,QUESTION_HAS_DISEASE
Q00148,D11020,QUESTION_HAS_DISEASE
Q00149,D07208,QUESTION_HAS_DISEASE
Q00149,D02899,QUESTION_HAS_DISEASE
Q00149,D13815,QUESTION_HAS_DISEASE
Q00149,D15690,QUESTION_HAS_DISEASE
Q00149,D16373,QUESTION_HAS_DISEASE
Q00149,D16374,QUESTION_HAS_DISEASE
Q00149,D06594,QUESTION_HAS_DISEASE
Q00149,D08748,QUESTION_HAS_DISEASE
Q00149,D04863,QUESTION_HAS_DISEASE
Q00149,D06525,QUESTION_HAS_DISEASE
Q00149,D02471,QUESTION_HAS_DISEASE
Q00149,D08719,QUESTION_HAS_DISEASE
Q00149,D05317,QUESTION_HAS_DISEASE
Q00149,D09418,QUESTION_HAS_DISEASE
Q00149,D08789,QUESTION_HAS_DISEASE
Q00150,D09418,QUESTION_HAS_DISEASE
Q00150,D02456,QUESTION_HAS_DISEASE
Q00150,D12170,QUESTION_HAS_DISEASE
Q00150,D08075,QUESTION_HAS_DISEASE
Q00150,D12145,QUESTION_HAS_DISEASE
Q00150,D07208,QUESTION_HAS_DISEASE
Q00150,D08069,QUESTION_HAS_DISEASE
Q00150,D05070,QUESTION_HAS_DISEASE
Q00150,D05317,QUESTION_HAS_DISEASE
Q00150,D16417,QUESTION_HAS_DISEASE
Q00150,D13816,QUESTION_HAS_DISEASE
Q00150,D08719,QUESTION_HAS_DISEASE
Q00150,D08339,QUESTION_HAS_DISEASE
Q00150,D08725,QUESTION_HAS_DISEASE
Q00150,D15081,QUESTION_HAS_DISEASE
Q00150,D16373,QUESTION_HAS_DISEASE
Q00151,D06177,QUESTION_HAS_DISEASE
Q00151,D02808,QUESTION_HAS_DISEASE
Q00151,D11243,QUESTION_HAS_DISEASE
Q00151,D02809,QUESTION_HAS_DISEASE
Q00151,D15567,QUESTION_HAS_DISEASE
Q00151,D09701,QUESTION_HAS_DISEASE
Q00151,D04268,QUESTION_HAS_DISEASE
Q00151,D06295,QUESTION_HAS_DISEASE
Q00151,D16373,QUESTION_HAS_DISEASE
Q00151,D02804,QUESTION_HAS_DISEASE
Q00151,D05152,QUESTION_HAS_DISEASE
Q00151,D05283,QUESTION_HAS_DISEASE
Q00151,D02807,QUESTION_HAS_DISEASE
Q00151,D02471,QUESTION_HAS_DISEASE
Q00151,D05176,QUESTION_HAS_DISEASE
Q00151,D05000,QUESTION_HAS_DISEASE
Q00151,D05317,QUESTION_HAS_DISEASE
Q00151,D01139,QUESTION_HAS_DISEASE
Q00152,D08339,QUESTION_HAS_DISEASE
Q00152,D02899,QUESTION_HAS_DISEASE
Q00152,D15081,QUESTION_HAS_DISEASE
Q00152,D08069,QUESTION_HAS_DISEASE
Q00152,D16373,QUESTION_HAS_DISEASE
Q00152,D07241,QUESTION_HAS_DISEASE
Q00152,D02472,QUESTION_HAS_DISEASE
Q00152,D04853,QUESTION_HAS_DISEASE
Q00152,D02471,QUESTION_HAS_DISEASE
Q00152,D08719,QUESTION_HAS_DISEASE
Q00152,D05317,QUESTION_HAS_DISEASE
Q00152,D16386,QUESTION_HAS_DISEASE
Q00152,D10872,QUESTION_HAS_DISEASE
Q00153,D06526,QUESTION_HAS_DISEASE
Q00153,D08789,QUESTION_HAS_DISEASE
Q00154,D05317,QUESTION_HAS_DISEASE
Q00154,D14259,QUESTION_HAS_DISEASE
Q00155,D06177,QUESTION_HAS_DISEASE
Q00155,D02808,QUESTION_HAS_DISEASE
Q00155,D11243,QUESTION_HAS_DISEASE
Q00155,D09701,QUESTION_HAS_DISEASE
Q00155,D04268,QUESTION_HAS_DISEASE
Q00155,D06295,QUESTION_HAS_DISEASE
Q00155,D16373,QUESTION_HAS_DISEASE
Q00155,D05152,QUESTION_HAS_DISEASE
Q00155,D05283,QUESTION_HAS_DISEASE
Q00155,D02807,QUESTION_HAS_DISEASE
Q00155,D02471,QUESTION_HAS_DISEASE
Q00155,D05000,QUESTION_HAS_DISEASE
Q00155,D05317,QUESTION_HAS_DISEASE
Q00155,D01139,QUESTION_HAS_DISEASE
Q00156,D09418,QUESTION_HAS_DISEASE
Q00156,D07208,QUESTION_HAS_DISEASE
Q00156,D02899,QUESTION_HAS_DISEASE
Q00156,D15690,QUESTION_HAS_DISEASE
Q00156,D16374,QUESTION_HAS_DISEASE
Q00156,D16417,QUESTION_HAS_DISEASE
Q00156,D02456,QUESTION_HAS_DISEASE
Q00156,D06594,QUESTION_HAS_DISEASE
Q00156,D16373,QUESTION_HAS_DISEASE
Q00156,D13816,QUESTION_HAS_DISEASE
Q00156,D03448,QUESTION_HAS_DISEASE
Q00156,D10343,QUESTION_HAS_DISEASE
Q00156,D02471,QUESTION_HAS_DISEASE
Q00156,D08719,QUESTION_HAS_DISEASE
Q00156,D05317,QUESTION_HAS_DISEASE
Q00157,D09418,QUESTION_HAS_DISEASE
Q00157,D07208,QUESTION_HAS_DISEASE
Q00157,D08725,QUESTION_HAS_DISEASE
Q00157,D02456,QUESTION_HAS_DISEASE
Q00157,D16417,QUESTION_HAS_DISEASE
Q00157,D15081,QUESTION_HAS_DISEASE
Q00157,D13816,QUESTION_HAS_DISEASE
Q00157,D16373,QUESTION_HAS_DISEASE
Q00157,D05070,QUESTION_HAS_DISEASE
Q00157,D05317,QUESTION_HAS_DISEASE
Q00158,D08075,QUESTION_HAS_DISEASE
Q00158,D12170,QUESTION_HAS_DISEASE
Q00159,D08719,QUESTION_HAS_DISEASE
Q00159,D12145,QUESTION_HAS_DISEASE
Q00159,D08725,QUESTION_HAS_DISEASE
Q00160,D05317,QUESTION_HAS_DISEASE
Q00161,D05317,QUESTION_HAS_DISEASE
Q00161,D02899,QUESTION_HAS_DISEASE
Q00161,D16373,QUESTION_HAS_DISEASE
Q00162,D05317,QUESTION_HAS_DISEASE
Q00162,D07241,QUESTION_HAS_DISEASE
Q00163,D02899,QUESTION_HAS_DISEASE
Q00163,D16373,QUESTION_HAS_DISEASE
Q00163,D02472,QUESTION_HAS_DISEASE
Q00163,D05317,QUESTION_HAS_DISEASE
Q00163,D16386,QUESTION_HAS_DISEASE
Q00165,D03228,QUESTION_HAS_DISEASE
Q00165,D09962,QUESTION_HAS_DISEASE
Q00165,D02667,QUESTION_HAS_DISEASE
Q00165,D10728,QUESTION_HAS_DISEASE
Q00165,D03258,QUESTION_HAS_DISEASE
Q00165,D03223,QUESTION_HAS_DISEASE
Q00165,D09967,QUESTION_HAS_DISEASE
Q00165,D02738,QUESTION_HAS_DISEASE
Q00165,D05969,QUESTION_HAS_DISEASE
Q00165,D12464,QUESTION_HAS_DISEASE
Q00165,D03180,QUESTION_HAS_DISEASE
Q00165,D03222,QUESTION_HAS_DISEASE
Q00165,D03229,QUESTION_HAS_DISEASE
Q00165,D03257,QUESTION_HAS_DISEASE
Q00166,D03180,QUESTION_HAS_DISEASE
Q00167,D03180,QUESTION_HAS_DISEASE
Q00168,D03180,QUESTION_HAS_DISEASE
Q00169,D10148,QUESTION_HAS_DISEASE
Q00169,D13427,QUESTION_HAS_DISEASE
Q00169,D13424,QUESTION_HAS_DISEASE
Q00169,D15936,QUESTION_HAS_DISEASE
Q00169,D02828,QUESTION_HAS_DISEASE
Q00169,D03180,QUESTION_HAS_DISEASE
Q00169,D15932,QUESTION_HAS_DISEASE
Q00169,D13428,QUESTION_HAS_DISEASE
Q00170,D13427,QUESTION_HAS_DISEASE
Q00170,D11798,QUESTION_HAS_DISEASE
Q00171,D03180,QUESTION_HAS_DISEASE
Q00171,D08725,QUESTION_HAS_DISEASE
Q00171,D07675,QUESTION_HAS_DISEASE
Q00171,D13424,QUESTION_HAS_DISEASE
Q00171,D12284,QUESTION_HAS_DISEASE
Q00171,D13427,QUESTION_HAS_DISEASE
Q00171,D12258,QUESTION_HAS_DISEASE
Q00171,D15936,QUESTION_HAS_DISEASE
Q00171,D15932,QUESTION_HAS_DISEASE
Q00171,D03294,QUESTION_HAS_DISEASE
Q00171,D12305,QUESTION_HAS_DISEASE
Q00171,D13428,QUESTION_HAS_DISEASE
Q00171,D07678,QUESTION_HAS_DISEASE
Q00172,D03180,QUESTION_HAS_DISEASE
Q00172,D13427,QUESTION_HAS_DISEASE
Q00173,D04895,QUESTION_HAS_DISEASE
Q00173,D01004,QUESTION_HAS_DISEASE
Q00173,D06295,QUESTION_HAS_DISEASE
Q00173,D13424,QUESTION_HAS_DISEASE
Q00173,D13427,QUESTION_HAS_DISEASE
Q00173,D09913,QUESTION_HAS_DISEASE
Q00173,D15936,QUESTION_HAS_DISEASE
Q00173,D08591,QUESTION_HAS_DISEASE
Q00173,D12258,QUESTION_HAS_DISEASE
Q00173,D03180,QUESTION_HAS_DISEASE
Q00173,D15932,QUESTION_HAS_DISEASE
Q00173,D08628,QUESTION_HAS_DISEASE
Q00174,D13427,QUESTION_HAS_DISEASE
Q00174,D03180,QUESTION_HAS_DISEASE
Q00174,D15932,QUESTION_HAS_DISEASE
Q00174,D14941,QUESTION_HAS_DISEASE
Q00175,D15932,QUESTION_HAS_DISEASE
Q00175,D15936,QUESTION_HAS_DISEASE
Q00176,D13427,QUESTION_HAS_DISEASE
Q00176,D13424,QUESTION_HAS_DISEASE
Q00176,D15932,QUESTION_HAS_DISEASE
Q00177,D13427,QUESTION_HAS_DISEASE
Q00177,D03180,QUESTION_HAS_DISEASE
Q00177,D13428,QUESTION_HAS_DISEASE
Q00178,D13424,QUESTION_HAS_DISEASE
Q00178,D13427,QUESTION_HAS_DISEASE
Q00178,D02828,QUESTION_HAS_DISEASE
Q00178,D03180,QUESTION_HAS_DISEASE
Q00178,D15932,QUESTION_HAS_DISEASE
Q00179,D13427,QUESTION_HAS_DISEASE
Q00180,D13427,QUESTION_HAS_DISEASE
Q00181,D13427,QUESTION_HAS_DISEASE
Q00182,D11798,QUESTION_HAS_DISEASE
Q00183,D12258,QUESTION_HAS_DISEASE
Q00183,D12305,QUESTION_HAS_DISEASE
Q00183,D12284,QUESTION_HAS_DISEASE
Q00183,D13427,QUESTION_HAS_DISEASE
Q00184,D13424,QUESTION_HAS_DISEASE
Q00184,D03180,QUESTION_HAS_DISEASE
Q00184,D13427,QUESTION_HAS_DISEASE
Q00185,D13426,QUESTION_HAS_DISEASE
Q00185,D13424,QUESTION_HAS_DISEASE
Q00185,D13427,QUESTION_HAS_DISEASE
Q00185,D08719,QUESTION_HAS_DISEASE
Q00185,D03180,QUESTION_HAS_DISEASE
Q00186,D07675,QUESTION_HAS_DISEASE
Q00186,D13424,QUESTION_HAS_DISEASE
Q00186,D03180,QUESTION_HAS_DISEASE
Q00186,D15932,QUESTION_HAS_DISEASE
Q00187,D15932,QUESTION_HAS_DISEASE
Q00187,D13427,QUESTION_HAS_DISEASE
Q00188,D13427,QUESTION_HAS_DISEASE
Q00189,D13427,QUESTION_HAS_DISEASE
Q00190,D08591,QUESTION_HAS_DISEASE
Q00190,D03180,QUESTION_HAS_DISEASE
Q00190,D08628,QUESTION_HAS_DISEASE
Q00190,D13427,QUESTION_HAS_DISEASE
Q00191,D03180,QUESTION_HAS_DISEASE
Q00191,D15936,QUESTION_HAS_DISEASE
Q00191,D12258,QUESTION_HAS_DISEASE
Q00191,D08591,QUESTION_HAS_DISEASE
Q00191,D15932,QUESTION_HAS_DISEASE
Q00192,D08591,QUESTION_HAS_DISEASE
Q00192,D03180,QUESTION_HAS_DISEASE
Q00192,D09913,QUESTION_HAS_DISEASE
Q00192,D13427,QUESTION_HAS_DISEASE
Q00193,D04895,QUESTION_HAS_DISEASE
Q00193,D01004,QUESTION_HAS_DISEASE
Q00193,D06295,QUESTION_HAS_DISEASE
Q00193,D12258,QUESTION_HAS_DISEASE
Q00193,D03180,QUESTION_HAS_DISEASE
Q00194,D03180,QUESTION_HAS_DISEASE
Q00194,D15932,QUESTION_HAS_DISEASE
Q00194,D13427,QUESTION_HAS_DISEASE
Q00195,D13427,QUESTION_HAS_DISEASE
Q00196,D14622,QUESTION_HAS_DISEASE
Q00196,D05387,QUESTION_HAS_DISEASE
Q00196,D15567,QUESTION_HAS_DISEASE
Q00196,D03762,QUESTION_HAS_DISEASE
Q00196,D08719,QUESTION_HAS_DISEASE
Q00197,D14434,QUESTION_HAS_DISEASE
Q00197,D03180,QUESTION_HAS_DISEASE
Q00197,D05387,QUESTION_HAS_DISEASE
Q00197,D08815,QUESTION_HAS_DISEASE
Q00197,D16151,QUESTION_HAS_DISEASE
Q00197,D00813,QUESTION_HAS_DISEASE
Q00197,D05070,QUESTION_HAS_DISEASE
Q00197,D01654,QUESTION_HAS_DISEASE
Q00197,D13926,QUESTION_HAS_DISEASE
Q00197,D05388,QUESTION_HAS_DISEASE
Q00197,D09981,QUESTION_HAS_DISEASE
Q00197,D05000,QUESTION_HAS_DISEASE
Q00197,D01656,QUESTION_HAS_DISEASE
Q00198,D14434,QUESTION_HAS_DISEASE
Q00198,D05387,QUESTION_HAS_DISEASE
Q00198,D07202,QUESTION_HAS_DISEASE
Q00198,D05070,QUESTION_HAS_DISEASE
Q00198,D14436,QUESTION_HAS_DISEASE
Q00198,D14440,QUESTION_HAS_DISEASE
Q00198,D03180,QUESTION_HAS_DISEASE
Q00198,D06975,QUESTION_HAS_DISEASE
Q00198,D14040,QUESTION_HAS_DISEASE
Q00199,D05387,QUESTION_HAS_DISEASE
Q00200,D08719,QUESTION_HAS_DISEASE
Q00200,D14622,QUESTION_HAS_DISEASE
Q00200,D05387,QUESTION_HAS_DISEASE
Q00201,D15604,QUESTION_HAS_DISEASE
Q00201,D05387,QUESTION_HAS_DISEASE
Q00201,D06608,QUESTION_HAS_DISEASE
Q00202,D05387,QUESTION_HAS_DISEASE
Q00202,D15567,QUESTION_HAS_DISEASE
Q00203,D16151,QUESTION_HAS_DISEASE
Q00203,D00813,QUESTION_HAS_DISEASE
Q00203,D05387,QUESTION_HAS_DISEASE
Q00203,D05000,QUESTION_HAS_DISEASE
Q00204,D03586,QUESTION_HAS_DISEASE
Q00205,D08816,QUESTION_HAS_DISEASE
Q00205,D14434,QUESTION_HAS_DISEASE
Q00205,D05387,QUESTION_HAS_DISEASE
Q00205,D05070,QUESTION_HAS_DISEASE
Q00206,D14434,QUESTION_HAS_DISEASE
Q00208,D05387,QUESTION_HAS_DISEASE
Q00209,D12258,QUESTION_HAS_DISEASE
Q00209,D05387,QUESTION_HAS_DISEASE
Q00211,D06526,QUESTION_HAS_DISEASE
Q00211,D04861,QUESTION_HAS_DISEASE
Q00211,D12130,QUESTION_HAS_DISEASE
Q00211,D02846,QUESTION_HAS_DISEASE
Q00211,D07850,QUESTION_HAS_DISEASE
Q00212,D01414,QUESTION_HAS_DISEASE
Q00212,D01127,QUESTION_HAS_DISEASE
Q00212,D12130,QUESTION_HAS_DISEASE
Q00212,D05784,QUESTION_HAS_DISEASE
Q00212,D06525,QUESTION_HAS_DISEASE
Q00212,D01358,QUESTION_HAS_DISEASE
Q00212,D03180,QUESTION_HAS_DISEASE
Q00212,D09864,QUESTION_HAS_DISEASE
Q00212,D10624,QUESTION_HAS_DISEASE
Q00213,D06526,QUESTION_HAS_DISEASE
Q00213,D07329,QUESTION_HAS_DISEASE
Q00213,D16615,QUESTION_HAS_DISEASE
Q00213,D08537,QUESTION_HAS_DISEASE
Q00213,D06295,QUESTION_HAS_DISEASE
Q00213,D16554,QUESTION_HAS_DISEASE
Q00213,D12130,QUESTION_HAS_DISEASE
Q00213,D12258,QUESTION_HAS_DISEASE
Q00213,D10877,QUESTION_HAS_DISEASE
Q00213,D08536,QUESTION_HAS_DISEASE
Q00213,D06525,QUESTION_HAS_DISEASE
Q00213,D06527,QUESTION_HAS_DISEASE
Q00214,D06526,QUESTION_HAS_DISEASE
Q00214,D12136,QUESTION_HAS_DISEASE
Q00214,D12130,QUESTION_HAS_DISEASE
Q00214,D05607,QUESTION_HAS_DISEASE
Q00214,D12106,QUESTION_HAS_DISEASE
Q00214,D02846,QUESTION_HAS_DISEASE
Q00214,D01107,QUESTION_HAS_DISEASE
Q00214,D06525,QUESTION_HAS_DISEASE
Q00214,D03890,QUESTION_HAS_DISEASE
Q00214,D15125,QUESTION_HAS_DISEASE
Q00214,D07850,QUESTION_HAS_DISEASE
Q00215,D06526,QUESTION_HAS_DISEASE
Q00215,D09164,QUESTION_HAS_DISEASE
Q00215,D02990,QUESTION_HAS_DISEASE
Q00215,D12130,QUESTION_HAS_DISEASE
Q00215,D11240,QUESTION_HAS_DISEASE
Q00215,D15025,QUESTION_HAS_DISEASE
Q00215,D02846,QUESTION_HAS_DISEASE
Q00215,D12258,QUESTION_HAS_DISEASE
Q00215,D06525,QUESTION_HAS_DISEASE
Q00215,D15084,QUESTION_HAS_DISEASE
Q00215,D07226,QUESTION_HAS_DISEASE
Q00215,D06379,QUESTION_HAS_DISEASE
Q00215,D07322,QUESTION_HAS_DISEASE
Q00216,D12130,QUESTION_HAS_DISEASE
Q00216,D02846,QUESTION_HAS_DISEASE
Q00216,D01358,QUESTION_HAS_DISEASE
Q00216,D06525,QUESTION_HAS_DISEASE
Q00216,D11020,QUESTION_HAS_DISEASE
Q00217,D12130,QUESTION_HAS_DISEASE
Q00217,D06526,QUESTION_HAS_DISEASE
Q00218,D12130,QUESTION_HAS_DISEASE
Q00218,D06525,QUESTION_HAS_DISEASE
Q00219,D01414,QUESTION_HAS_DISEASE
Q00219,D01127,QUESTION_HAS_DISEASE
Q00219,D12130,QUESTION_HAS_DISEASE
Q00219,D05784,QUESTION_HAS_DISEASE
Q00219,D01358,QUESTION_HAS_DISEASE
Q00219,D03180,QUESTION_HAS_DISEASE
Q00219,D09864,QUESTION_HAS_DISEASE
Q00219,D10624,QUESTION_HAS_DISEASE
Q00220,D03180,QUESTION_HAS_DISEASE
Q00220,D04730,QUESTION_HAS_DISEASE
Q00220,D09972,QUESTION_HAS_DISEASE
Q00220,D10874,QUESTION_HAS_DISEASE
Q00220,D08082,QUESTION_HAS_DISEASE
Q00220,D12130,QUESTION_HAS_DISEASE
Q00220,D01358,QUESTION_HAS_DISEASE
Q00220,D08751,QUESTION_HAS_DISEASE
Q00220,D08012,QUESTION_HAS_DISEASE
Q00220,D13926,QUESTION_HAS_DISEASE
Q00220,D07445,QUESTION_HAS_DISEASE
Q00221,D12130,QUESTION_HAS_DISEASE
Q00222,D12130,QUESTION_HAS_DISEASE
Q00222,D16604,QUESTION_HAS_DISEASE
Q00222,D08573,QUESTION_HAS_DISEASE
Q00223,D06526,QUESTION_HAS_DISEASE
Q00223,D08536,QUESTION_HAS_DISEASE
Q00223,D06525,QUESTION_HAS_DISEASE
Q00223,D08537,QUESTION_HAS_DISEASE
Q00224,D12130,QUESTION_HAS_DISEASE
Q00224,D05070,QUESTION_HAS_DISEASE
Q00225,D06526,QUESTION_HAS_DISEASE
Q00225,D07329,QUESTION_HAS_DISEASE
Q00225,D12130,QUESTION_HAS_DISEASE
Q00225,D06525,QUESTION_HAS_DISEASE
Q00226,D06526,QUESTION_HAS_DISEASE
Q00226,D05607,QUESTION_HAS_DISEASE
Q00226,D12130,QUESTION_HAS_DISEASE
Q00226,D02846,QUESTION_HAS_DISEASE
Q00226,D01107,QUESTION_HAS_DISEASE
Q00226,D03890,QUESTION_HAS_DISEASE
Q00226,D15125,QUESTION_HAS_DISEASE
Q00226,D07850,QUESTION_HAS_DISEASE
Q00227,D12130,QUESTION_HAS_DISEASE
Q00227,D06525,QUESTION_HAS_DISEASE
Q00227,D06526,QUESTION_HAS_DISEASE
Q00228,D12130,QUESTION_HAS_DISEASE
Q00228,D06525,QUESTION_HAS_DISEASE
Q00228,D02846,QUESTION_HAS_DISEASE
Q00228,D06526,QUESTION_HAS_DISEASE
Q00229,D09164,QUESTION_HAS_DISEASE
Q00229,D02990,QUESTION_HAS_DISEASE
Q00229,D12130,QUESTION_HAS_DISEASE
Q00229,D11240,QUESTION_HAS_DISEASE
Q00229,D15025,QUESTION_HAS_DISEASE
Q00229,D02846,QUESTION_HAS_DISEASE
Q00229,D12258,QUESTION_HAS_DISEASE
Q00229,D06525,QUESTION_HAS_DISEASE
Q00229,D15084,QUESTION_HAS_DISEASE
Q00229,D07226,QUESTION_HAS_DISEASE
Q00229,D06379,QUESTION_HAS_DISEASE
Q00229,D07322,QUESTION_HAS_DISEASE
Q00230,D12130,QUESTION_HAS_DISEASE
Q00230,D05000,QUESTION_HAS_DISEASE
Q00230,D01241,QUESTION_HAS_DISEASE
Q00231,D09312,QUESTION_HAS_DISEASE
Q00231,D05752,QUESTION_HAS_DISEASE
Q00231,D09321,QUESTION_HAS_DISEASE
Q00231,D09314,QUESTION_HAS_DISEASE
Q00231,D09322,QUESTION_HAS_DISEASE
Q00231,D05070,QUESTION_HAS_DISEASE
Q00231,D07274,QUESTION_HAS_DISEASE
Q00231,D03900,QUESTION_HAS_DISEASE
Q00231,D05982,QUESTION_HAS_DISEASE
Q00232,D09321,QUESTION_HAS_DISEASE
Q00232,D05070,QUESTION_HAS_DISEASE
Q00232,D09314,QUESTION_HAS_DISEASE
Q00232,D07274,QUESTION_HAS_DISEASE
Q00233,D09315,QUESTION_HAS_DISEASE
Q00233,D09312,QUESTION_HAS_DISEASE
Q00233,D09321,QUESTION_HAS_DISEASE
Q00233,D06295,QUESTION_HAS_DISEASE
Q00233,D09323,QUESTION_HAS_DISEASE
Q00233,D13446,QUESTION_HAS_DISEASE
Q00233,D00772,QUESTION_HAS_DISEASE
Q00233,D16126,QUESTION_HAS_DISEASE
Q00233,D05070,QUESTION_HAS_DISEASE
Q00233,D09314,QUESTION_HAS_DISEASE
Q00233,D07274,QUESTION_HAS_DISEASE
Q00233,D09115,QUESTION_HAS_DISEASE
Q00233,D05000,QUESTION_HAS_DISEASE
Q00234,D09312,QUESTION_HAS_DISEASE
Q00234,D06379,QUESTION_HAS_DISEASE
Q00234,D09321,QUESTION_HAS_DISEASE
Q00234,D05070,QUESTION_HAS_DISEASE
Q00234,D12258,QUESTION_HAS_DISEASE
Q00234,D07226,QUESTION_HAS_DISEASE
Q00234,D00372,QUESTION_HAS_DISEASE
Q00234,D09314,QUESTION_HAS_DISEASE
Q00235,D11395,QUESTION_HAS_DISEASE
Q00235,D09312,QUESTION_HAS_DISEASE
Q00235,D05752,QUESTION_HAS_DISEASE
Q00235,D09321,QUESTION_HAS_DISEASE
Q00235,D01004,QUESTION_HAS_DISEASE
Q00235,D09314,QUESTION_HAS_DISEASE
Q00235,D05070,QUESTION_HAS_DISEASE
Q00235,D01358,QUESTION_HAS_DISEASE
Q00235,D11240,QUESTION_HAS_DISEASE
Q00235,D12258,QUESTION_HAS_DISEASE
Q00235,D07274,QUESTION_HAS_DISEASE
Q00235,D05000,QUESTION_HAS_DISEASE
Q00235,D05982,QUESTION_HAS_DISEASE
Q00236,D05070,QUESTION_HAS_DISEASE
Q00236,D04891,QUESTION_HAS_DISEASE
Q00236,D03397,QUESTION_HAS_DISEASE
Q00236,D09314,QUESTION_HAS_DISEASE
Q00237,D09314,QUESTION_HAS_DISEASE
Q00238,D09314,QUESTION_HAS_DISEASE
Q00238,D05070,QUESTION_HAS_DISEASE
Q00239,D09321,QUESTION_HAS_DISEASE
Q00239,D05070,QUESTION_HAS_DISEASE
Q00239,D09314,QUESTION_HAS_DISEASE
Q00239,D07274,QUESTION_HAS_DISEASE
Q00240,D09314,QUESTION_HAS_DISEASE
Q00240,D09312,QUESTION_HAS_DISEASE
Q00241,D05070,QUESTION_HAS_DISEASE
Q00242,D09314,QUESTION_HAS_DISEASE
Q00242,D09312,QUESTION_HAS_DISEASE
Q00242,D05070,QUESTION_HAS_DISEASE
Q00243,D09314,QUESTION_HAS_DISEASE
